"ID";"From.country";"To.country";"Year";"Jury.or.Televoting.x";"Points";"Jury.points.this.year";"Tele.points.this.year";"All.points.this.year";"All.points.from.voting.to.voted";"All.points.from.voting.when.voted.in.final";"All.points.to.voted.when.voting.takes.part";"Mean.countries.taking.part"
349;"Albania";"Norway";2017;"J";0;129;29;158;21;1044;1864;40
350;"Albania";"Norway";2015;"J";0;102;0;102;21;1044;1864;40
351;"Albania";"Norway";2006;"J";0;36;0;36;21;1044;1864;40
352;"Albania";"Norway";2010;"J";0;35;0;35;21;1044;1864;40
353;"Albania";"Norway";2004;"J";0;3;0;3;21;1044;1864;40
354;"Albania";"Norway";2019;"T";5;40;291;331;21;1044;1864;40
355;"Albania";"Norway";2013;"J";2;191;0;191;21;1044;1864;40
356;"Albania";"Norway";2005;"J";0;125;0;125;21;1044;1864;40
357;"Albania";"Norway";2021;"T";0;15;60;75;21;1044;1864;40
358;"Albania";"Poland";2016;"J";0;7;222;229;5;464;406;40
359;"Albania";"Poland";2016;"T";5;7;222;229;5;464;406;40
360;"Albania";"Poland";2014;"J";0;62;0;62;5;464;406;40
361;"Albania";"Poland";2008;"J";0;14;0;14;5;464;406;40
362;"Albania";"Poland";2017;"J";0;23;41;64;5;464;406;40
363;"Albania";"Poland";2004;"J";0;27;0;27;5;464;406;40
364;"Albania";"Poland";2015;"J";0;10;0;10;5;464;406;40
365;"Albania";"Poland";2017;"T";0;23;41;64;5;464;406;40
366;"Albania";"Portugal";2010;"J";0;43;0;43;14;522;1119;41,3333333333333
367;"Albania";"Portugal";2018;"T";0;21;18;39;14;522;1119;41,3333333333333
368;"Albania";"Portugal";2018;"J";0;21;18;39;14;522;1119;41,3333333333333
369;"Albania";"Portugal";2008;"J";0;69;0;69;14;522;1119;41,3333333333333
370;"Albania";"Portugal";2021;"J";0;126;27;153;14;522;1119;41,3333333333333
371;"Albania";"Portugal";2017;"T";8;382;376;758;14;522;1119;41,3333333333333
372;"Albania";"Portugal";2009;"J";0;57;0;57;14;522;1119;41,3333333333333
373;"Albania";"Portugal";2021;"T";0;126;27;153;14;522;1119;41,3333333333333
374;"Albania";"Portugal";2017;"J";6;382;376;758;14;522;1119;41,3333333333333
375;"Albania";"Romania";2009;"J";0;40;0;40;24;812;1281;40,1538461538462
376;"Albania";"Romania";2006;"J";2;172;0;172;24;812;1281;40,1538461538462
377;"Albania";"Romania";2005;"J";5;158;0;158;24;812;1281;40,1538461538462
378;"Albania";"Romania";2007;"J";0;84;0;84;24;812;1281;40,1538461538462
379;"Albania";"Romania";2015;"J";0;35;0;35;24;812;1281;40,1538461538462
380;"Albania";"Romania";2013;"J";5;65;0;65;24;812;1281;40,1538461538462
381;"Albania";"Romania";2012;"J";0;71;0;71;24;812;1281;40,1538461538462
382;"Albania";"Romania";2008;"J";0;45;0;45;24;812;1281;40,1538461538462
383;"Albania";"Romania";2014;"J";0;72;0;72;24;812;1281;40,1538461538462
384;"Albania";"Romania";2011;"J";0;77;0;77;24;812;1281;40,1538461538462
385;"Albania";"Romania";2010;"J";5;162;0;162;24;812;1281;40,1538461538462
386;"Albania";"Romania";2017;"T";4;58;224;282;24;812;1281;40,1538461538462
387;"Albania";"Romania";2017;"J";3;58;224;282;24;812;1281;40,1538461538462
388;"Albania";"Romania";2004;"J";0;18;0;18;24;812;1281;40,1538461538462
389;"Albania";"Russia";2005;"J";0;57;0;57;52;1044;2999;40,2
390;"Albania";"Russia";2021;"T";0;104;100;204;52;1044;2999;40,2
391;"Albania";"Russia";2019;"J";1;126;244;370;52;1044;2999;40,2
392;"Albania";"Russia";2008;"J";6;272;0;272;52;1044;2999;40,2
393;"Albania";"Russia";2004;"J";0;67;0;67;52;1044;2999;40,2
394;"Albania";"Russia";2016;"J";7;130;361;491;52;1044;2999;40,2
395;"Albania";"Russia";2009;"J";0;91;0;91;52;1044;2999;40,2
396;"Albania";"Russia";2011;"J";4;77;0;77;52;1044;2999;40,2
397;"Albania";"Russia";2021;"J";0;104;100;204;52;1044;2999;40,2
398;"Albania";"Russia";2014;"J";0;89;0;89;52;1044;2999;40,2
399;"Albania";"Russia";2016;"T";7;130;361;491;52;1044;2999;40,2
400;"Albania";"Russia";2006;"J";4;248;0;248;52;1044;2999;40,2
401;"Albania";"Russia";2010;"J";0;90;0;90;52;1044;2999;40,2
402;"Albania";"Russia";2007;"J";0;207;0;207;52;1044;2999;40,2
403;"Albania";"Russia";2013;"J";0;174;0;174;52;1044;2999;40,2
404;"Albania";"Russia";2019;"T";12;126;244;370;52;1044;2999;40,2
405;"Albania";"Russia";2012;"J";3;259;0;259;52;1044;2999;40,2
406;"Albania";"Russia";2015;"J";8;303;0;303;52;1044;2999;40,2
407;"Albania";"San Marino";2019;"J";0;12;65;77;18;290;141;39
408;"Albania";"San Marino";2019;"T";10;12;65;77;18;290;141;39
409;"Albania";"San Marino";2021;"T";0;37;13;50;18;290;141;39
410;"Albania";"San Marino";2014;"J";3;14;0;14;18;290;141;39
411;"Albania";"San Marino";2021;"J";5;37;13;50;18;290;141;39
412;"Albania";"Serbia";2008;"J";5;160;0;160;17;812;1271;41,4
413;"Albania";"Serbia";2007;"J";1;268;0;268;17;812;1271;41,4
414;"Albania";"Serbia";2021;"T";0;20;82;102;17;812;1271;41,4
415;"Albania";"Serbia";2019;"T";0;35;54;89;17;812;1271;41,4
416;"Albania";"Serbia";2019;"J";0;35;54;89;17;812;1271;41,4
417;"Albania";"Serbia";2018;"J";3;38;75;113;17;812;1271;41,4
418;"Albania";"Serbia";2015;"J";2;53;0;53;17;812;1271;41,4
419;"Albania";"Serbia";2012;"J";1;214;0;214;17;812;1271;41,4
420;"Albania";"Serbia";2018;"T";0;38;75;113;17;812;1271;41,4
421;"Albania";"Serbia";2016;"J";0;35;80;115;17;812;1271;41,4
422;"Albania";"Serbia";2011;"J";1;85;0;85;17;812;1271;41,4
423;"Albania";"Serbia";2021;"J";1;20;82;102;17;812;1271;41,4
424;"Albania";"Serbia";2016;"T";0;35;80;115;17;812;1271;41,4
425;"Albania";"Serbia";2010;"J";3;72;0;72;17;812;1271;41,4
426;"Albania";"Serbia and Montenegro";2004;"J";7;263;0;263;13;116;400;37,5
427;"Albania";"Serbia and Montenegro";2005;"J";6;137;0;137;13;116;400;37,5
428;"Albania";"Slovenia";2007;"J";0;66;0;66;0;464;379;41
429;"Albania";"Slovenia";2019;"T";0;46;59;105;0;464;379;41
430;"Albania";"Slovenia";2018;"J";0;41;23;64;0;464;379;41
431;"Albania";"Slovenia";2015;"J";0;39;0;39;0;464;379;41
432;"Albania";"Slovenia";2018;"T";0;41;23;64;0;464;379;41
433;"Albania";"Slovenia";2019;"J";0;46;59;105;0;464;379;41
434;"Albania";"Slovenia";2014;"J";0;9;0;9;0;464;379;41
435;"Albania";"Slovenia";2011;"J";0;96;0;96;0;464;379;41
436;"Albania";"Spain";2012;"J";0;97;0;97;55;1276;769;40,4117647058824
437;"Albania";"Spain";2011;"J";5;50;0;50;55;1276;769;40,4117647058824
438;"Albania";"Spain";2008;"J";1;55;0;55;55;1276;769;40,4117647058824
439;"Albania";"Spain";2019;"J";0;1;53;54;55;1276;769;40,4117647058824
440;"Albania";"Spain";2014;"J";12;74;0;74;55;1276;769;40,4117647058824
441;"Albania";"Spain";2013;"J";6;8;0;8;55;1276;769;40,4117647058824
442;"Albania";"Spain";2009;"J";0;23;0;23;55;1276;769;40,4117647058824
443;"Albania";"Spain";2017;"J";0;0;5;5;55;1276;769;40,4117647058824
444;"Albania";"Spain";2004;"J";0;87;0;87;55;1276;769;40,4117647058824
445;"Albania";"Spain";2016;"J";6;67;10;77;55;1276;769;40,4117647058824
446;"Albania";"Spain";2016;"T";0;67;10;77;55;1276;769;40,4117647058824
447;"Albania";"Spain";2019;"T";0;1;53;54;55;1276;769;40,4117647058824
448;"Albania";"Spain";2018;"J";0;43;18;61;55;1276;769;40,4117647058824
449;"Albania";"Spain";2010;"J";7;68;0;68;55;1276;769;40,4117647058824
450;"Albania";"Spain";2006;"J";6;18;0;18;55;1276;769;40,4117647058824
451;"Albania";"Spain";2007;"J";12;43;0;43;55;1276;769;40,4117647058824
452;"Albania";"Spain";2021;"J";0;6;0;6;55;1276;769;40,4117647058824
453;"Albania";"Spain";2021;"T";0;6;0;6;55;1276;769;40,4117647058824
454;"Albania";"Spain";2015;"J";0;15;0;15;55;1276;769;40,4117647058824
455;"Albania";"Spain";2018;"T";0;43;18;61;55;1276;769;40,4117647058824
456;"Albania";"Spain";2005;"J";0;28;0;28;55;1276;769;40,4117647058824
457;"Albania";"Spain";2017;"T";0;0;5;5;55;1276;769;40,4117647058824
458;"Albania";"Sweden";2015;"J";7;365;0;365;53;1218;3025;40,5
459;"Albania";"Sweden";2014;"J";7;218;0;218;53;1218;3025;40,5
460;"Albania";"Sweden";2019;"J";6;241;93;334;53;1218;3025;40,5
461;"Albania";"Sweden";2011;"J";0;185;0;185;53;1218;3025;40,5
462;"Albania";"Sweden";2006;"J";10;170;0;170;53;1218;3025;40,5
463;"Albania";"Sweden";2008;"J";3;47;0;47;53;1218;3025;40,5
464;"Albania";"Sweden";2007;"J";0;51;0;51;53;1218;3025;40,5
465;"Albania";"Sweden";2016;"T";3;122;139;261;53;1218;3025;40,5
466;"Albania";"Sweden";2017;"J";0;218;126;344;53;1218;3025;40,5
467;"Albania";"Sweden";2021;"T";1;46;63;109;53;1218;3025;40,5
468;"Albania";"Sweden";2018;"T";0;253;21;274;53;1218;3025;40,5
469;"Albania";"Sweden";2019;"T";0;241;93;334;53;1218;3025;40,5
470;"Albania";"Sweden";2009;"J";1;33;0;33;53;1218;3025;40,5
471;"Albania";"Sweden";2016;"J";0;122;139;261;53;1218;3025;40,5
472;"Albania";"Sweden";2005;"J";0;30;0;30;53;1218;3025;40,5
473;"Albania";"Sweden";2017;"T";2;218;126;344;53;1218;3025;40,5
474;"Albania";"Sweden";2021;"J";0;46;63;109;53;1218;3025;40,5
475;"Albania";"Sweden";2018;"J";4;253;21;274;53;1218;3025;40,5
476;"Albania";"Sweden";2013;"J";0;62;0;62;53;1218;3025;40,5
477;"Albania";"Sweden";2004;"J";4;170;0;170;53;1218;3025;40,5
478;"Albania";"Sweden";2012;"J";5;372;0;372;53;1218;3025;40,5
479;"Albania";"Switzerland";2021;"T";12;267;165;432;38;464;1037;39,5
480;"Albania";"Switzerland";2006;"J";0;30;0;30;38;464;1037;39,5
481;"Albania";"Switzerland";2021;"J";12;267;165;432;38;464;1037;39,5
482;"Albania";"Switzerland";2019;"T";4;152;212;364;38;464;1037;39,5
483;"Albania";"Switzerland";2005;"J";0;128;0;128;38;464;1037;39,5
484;"Albania";"Switzerland";2014;"J";0;64;0;64;38;464;1037;39,5
485;"Albania";"Switzerland";2011;"J";0;19;0;19;38;464;1037;39,5
486;"Albania";"Switzerland";2019;"J";10;152;212;364;38;464;1037;39,5
487;"Albania";"The Netherlands";2021;"T";0;11;0;11;11;754;1296;39,875
488;"Albania";"The Netherlands";2017;"T";0;135;15;150;11;754;1296;39,875
489;"Albania";"The Netherlands";2014;"J";0;238;0;238;11;754;1296;39,875
490;"Albania";"The Netherlands";2021;"J";0;11;0;11;11;754;1296;39,875
491;"Albania";"The Netherlands";2017;"J";0;135;15;150;11;754;1296;39,875
492;"Albania";"The Netherlands";2016;"J";0;114;39;153;11;754;1296;39,875
493;"Albania";"The Netherlands";2019;"J";0;237;261;498;11;754;1296;39,875
494;"Albania";"The Netherlands";2018;"J";0;89;32;121;11;754;1296;39,875
495;"Albania";"The Netherlands";2004;"J";0;11;0;11;11;754;1296;39,875
496;"Albania";"The Netherlands";2019;"T";7;237;261;498;11;754;1296;39,875
497;"Albania";"The Netherlands";2016;"T";0;114;39;153;11;754;1296;39,875
498;"Albania";"The Netherlands";2013;"J";4;114;0;114;11;754;1296;39,875
499;"Albania";"The Netherlands";2018;"T";0;89;32;121;11;754;1296;39,875
500;"Albania";"Turkey";2008;"J";10;138;0;138;71;464;1138;40,125
501;"Albania";"Turkey";2006;"J";7;91;0;91;71;464;1138;40,125
502;"Albania";"Turkey";2005;"J";8;92;0;92;71;464;1138;40,125
503;"Albania";"Turkey";2010;"J";8;170;0;170;71;464;1138;40,125
504;"Albania";"Turkey";2009;"J";10;177;0;177;71;464;1138;40,125
505;"Albania";"Turkey";2012;"J";10;112;0;112;71;464;1138;40,125
506;"Albania";"Turkey";2007;"J";10;163;0;163;71;464;1138;40,125
507;"Albania";"Turkey";2004;"J";8;195;0;195;71;464;1138;40,125
508;"Albania";"Ukraine";2012;"J";0;65;0;65;26;1102;2719;40,4
509;"Albania";"Ukraine";2006;"J";0;145;0;145;26;1102;2719;40,4
510;"Albania";"Ukraine";2016;"T";6;211;323;534;26;1102;2719;40,4
511;"Albania";"Ukraine";2021;"J";0;97;267;364;26;1102;2719;40,4
512;"Albania";"Ukraine";2005;"J";0;30;0;30;26;1102;2719;40,4
513;"Albania";"Ukraine";2011;"J";3;159;0;159;26;1102;2719;40,4
514;"Albania";"Ukraine";2017;"J";0;12;24;36;26;1102;2719;40,4
515;"Albania";"Ukraine";2007;"J";0;235;0;235;26;1102;2719;40,4
516;"Albania";"Ukraine";2010;"J";0;108;0;108;26;1102;2719;40,4
517;"Albania";"Ukraine";2008;"J";8;230;0;230;26;1102;2719;40,4
518;"Albania";"Ukraine";2016;"J";0;211;323;534;26;1102;2719;40,4
519;"Albania";"Ukraine";2013;"J";0;214;0;214;26;1102;2719;40,4
520;"Albania";"Ukraine";2021;"T";4;97;267;364;26;1102;2719;40,4
521;"Albania";"Ukraine";2004;"J";5;280;0;280;26;1102;2719;40,4
522;"Albania";"Ukraine";2009;"J";0;76;0;76;26;1102;2719;40,4
523;"Albania";"Ukraine";2017;"T";0;12;24;36;26;1102;2719;40,4
524;"Albania";"Ukraine";2014;"J";0;113;0;113;26;1102;2719;40,4
525;"Albania";"Ukraine";2018;"J";0;11;119;130;26;1102;2719;40,4
526;"Albania";"Ukraine";2018;"T";0;11;119;130;26;1102;2719;40,4
527;"Albania";"United Kingdom";2010;"J";1;10;0;10;31;1276;700;40,4117647058824
528;"Albania";"United Kingdom";2019;"T";0;8;3;11;31;1276;700;40,4117647058824
529;"Albania";"United Kingdom";2005;"J";0;18;0;18;31;1276;700;40,4117647058824
530;"Albania";"United Kingdom";2009;"J";8;173;0;173;31;1276;700;40,4117647058824
531;"Albania";"United Kingdom";2011;"J";6;100;0;100;31;1276;700;40,4117647058824
532;"Albania";"United Kingdom";2017;"T";0;99;12;111;31;1276;700;40,4117647058824
533;"Albania";"United Kingdom";2018;"J";0;23;25;48;31;1276;700;40,4117647058824
534;"Albania";"United Kingdom";2021;"J";0;0;0;0;31;1276;700;40,4117647058824
535;"Albania";"United Kingdom";2015;"J";0;5;0;5;31;1276;700;40,4117647058824
536;"Albania";"United Kingdom";2016;"T";0;54;8;62;31;1276;700;40,4117647058824
537;"Albania";"United Kingdom";2017;"J";8;99;12;111;31;1276;700;40,4117647058824
538;"Albania";"United Kingdom";2012;"J";0;12;0;12;31;1276;700;40,4117647058824
539;"Albania";"United Kingdom";2019;"J";0;8;3;11;31;1276;700;40,4117647058824
540;"Albania";"United Kingdom";2006;"J";0;25;0;25;31;1276;700;40,4117647058824
541;"Albania";"United Kingdom";2008;"J";0;14;0;14;31;1276;700;40,4117647058824
542;"Albania";"United Kingdom";2016;"J";5;54;8;62;31;1276;700;40,4117647058824
543;"Albania";"United Kingdom";2013;"J";0;23;0;23;31;1276;700;40,4117647058824
544;"Albania";"United Kingdom";2014;"J";0;40;0;40;31;1276;700;40,4117647058824
545;"Albania";"United Kingdom";2007;"J";0;19;0;19;31;1276;700;40,4117647058824
546;"Albania";"United Kingdom";2018;"T";3;23;25;48;31;1276;700;40,4117647058824
547;"Albania";"United Kingdom";2021;"T";0;0;0;0;31;1276;700;40,4117647058824
548;"Albania";"United Kingdom";2004;"J";0;29;0;29;31;1276;700;40,4117647058824
549;"Andorra";"Albania";2009;"J";0;48;0;48;0;232;262;40
550;"Andorra";"Albania";2004;"J";0;106;0;106;0;232;262;40
551;"Andorra";"Albania";2005;"J";0;53;0;53;0;232;262;40
552;"Andorra";"Albania";2008;"J";0;55;0;55;0;232;262;40
553;"Andorra";"Armenia";2008;"J";0;199;0;199;0;232;558;41,25
554;"Andorra";"Armenia";2009;"J";0;92;0;92;0;232;558;41,25
555;"Andorra";"Armenia";2007;"J";0;138;0;138;0;232;558;41,25
556;"Andorra";"Armenia";2006;"J";0;129;0;129;0;232;558;41,25
557;"Andorra";"Austria";2004;"J";0;9;0;9;0;58;9;36
558;"Andorra";"Azerbaijan";2009;"J";0;207;0;207;7;116;339;42,5
559;"Andorra";"Azerbaijan";2008;"J";7;132;0;132;7;116;339;42,5
560;"Andorra";"Belarus";2007;"J";0;145;0;145;0;58;145;42
561;"Andorra";"Belgium";2004;"J";1;7;0;7;1;58;7;36
562;"Andorra";"Bosnia and Herzegovina";2006;"J";0;229;0;229;0;348;721;40
563;"Andorra";"Bosnia and Herzegovina";2004;"J";0;91;0;91;0;348;721;40
564;"Andorra";"Bosnia and Herzegovina";2007;"J";0;106;0;106;0;348;721;40
565;"Andorra";"Bosnia and Herzegovina";2005;"J";0;79;0;79;0;348;721;40
566;"Andorra";"Bosnia and Herzegovina";2009;"J";0;106;0;106;0;348;721;40
567;"Andorra";"Bosnia and Herzegovina";2008;"J";0;110;0;110;0;348;721;40
568;"Andorra";"Bulgaria";2007;"J";0;157;0;157;0;58;157;42
569;"Andorra";"Croatia";2004;"J";0;50;0;50;0;290;310;39,6
570;"Andorra";"Croatia";2008;"J";0;44;0;44;0;290;310;39,6
571;"Andorra";"Croatia";2009;"J";0;45;0;45;0;290;310;39,6
572;"Andorra";"Croatia";2005;"J";0;115;0;115;0;290;310;39,6
573;"Andorra";"Croatia";2006;"J";0;56;0;56;0;290;310;39,6
574;"Andorra";"Cyprus";2005;"J";0;46;0;46;4;116;216;37,5
575;"Andorra";"Cyprus";2004;"J";4;170;0;170;4;116;216;37,5
576;"Andorra";"Denmark";2006;"J";0;26;0;26;8;232;285;40,5
577;"Andorra";"Denmark";2008;"J";0;60;0;60;8;232;285;40,5
578;"Andorra";"Denmark";2005;"J";3;125;0;125;8;232;285;40,5
579;"Andorra";"Denmark";2009;"J";5;74;0;74;8;232;285;40,5
580;"Andorra";"Estonia";2009;"J";0;129;0;129;0;58;129;42
581;"Andorra";"Finland";2006;"J";10;292;0;292;21;232;402;41,25
582;"Andorra";"Finland";2007;"J";7;53;0;53;21;232;402;41,25
583;"Andorra";"Finland";2008;"J";4;35;0;35;21;232;402;41,25
584;"Andorra";"Finland";2009;"J";0;22;0;22;21;232;402;41,25
585;"Andorra";"France";2004;"J";7;40;0;40;26;348;229;40
586;"Andorra";"France";2009;"J";3;107;0;107;26;348;229;40
587;"Andorra";"France";2008;"J";3;47;0;47;26;348;229;40
588;"Andorra";"France";2006;"J";0;5;0;5;26;348;229;40
589;"Andorra";"France";2005;"J";5;11;0;11;26;348;229;40
590;"Andorra";"France";2007;"J";8;19;0;19;26;348;229;40
591;"Andorra";"Georgia";2007;"J";0;97;0;97;0;116;180;42,5
592;"Andorra";"Georgia";2008;"J";0;83;0;83;0;116;180;42,5
593;"Andorra";"Germany";2007;"J";5;49;0;49;5;348;231;40
594;"Andorra";"Germany";2008;"J";0;14;0;14;5;348;231;40
595;"Andorra";"Germany";2004;"J";0;93;0;93;5;348;231;40
596;"Andorra";"Germany";2009;"J";0;35;0;35;5;348;231;40
597;"Andorra";"Germany";2006;"J";0;36;0;36;5;348;231;40
598;"Andorra";"Germany";2005;"J";0;4;0;4;5;348;231;40
599;"Andorra";"Greece";2005;"J";4;230;0;230;21;348;1087;40
600;"Andorra";"Greece";2006;"J";1;128;0;128;21;348;1087;40
601;"Andorra";"Greece";2009;"J";0;120;0;120;21;348;1087;40
602;"Andorra";"Greece";2004;"J";8;252;0;252;21;348;1087;40
603;"Andorra";"Greece";2008;"J";8;218;0;218;21;348;1087;40
604;"Andorra";"Greece";2007;"J";0;139;0;139;21;348;1087;40
605;"Andorra";"Hungary";2005;"J";6;97;0;97;12;116;225;40,5
606;"Andorra";"Hungary";2007;"J";6;128;0;128;12;116;225;40,5
607;"Andorra";"Iceland";2004;"J";0;16;0;16;8;174;298;40,3333333333333
608;"Andorra";"Iceland";2009;"J";8;218;0;218;8;174;298;40,3333333333333
609;"Andorra";"Iceland";2008;"J";0;64;0;64;8;174;298;40,3333333333333
610;"Andorra";"Ireland";2004;"J";0;7;0;7;4;174;105;38,6666666666667
611;"Andorra";"Ireland";2006;"J";4;93;0;93;4;174;105;38,6666666666667
612;"Andorra";"Ireland";2007;"J";0;5;0;5;4;174;105;38,6666666666667
613;"Andorra";"Israel";2008;"J";0;124;0;124;15;232;335;40,5
614;"Andorra";"Israel";2009;"J";7;53;0;53;15;232;335;40,5
615;"Andorra";"Israel";2006;"J";0;4;0;4;15;232;335;40,5
616;"Andorra";"Israel";2005;"J";8;154;0;154;15;232;335;40,5
617;"Andorra";"Latvia";2006;"J";0;30;0;30;12;232;320;40,5
618;"Andorra";"Latvia";2005;"J";10;153;0;153;12;232;320;40,5
619;"Andorra";"Latvia";2008;"J";2;83;0;83;12;232;320;40,5
620;"Andorra";"Latvia";2007;"J";0;54;0;54;12;232;320;40,5
621;"Andorra";"Lithuania";2009;"J";0;23;0;23;8;174;213;40,6666666666667
622;"Andorra";"Lithuania";2006;"J";7;162;0;162;8;174;213;40,6666666666667
623;"Andorra";"Lithuania";2007;"J";1;28;0;28;8;174;213;40,6666666666667
624;"Andorra";"Macedonia";2006;"J";0;56;0;56;0;232;228;38,75
625;"Andorra";"Macedonia";2004;"J";0;47;0;47;0;232;228;38,75
626;"Andorra";"Macedonia";2005;"J";0;52;0;52;0;232;228;38,75
627;"Andorra";"Macedonia";2007;"J";0;73;0;73;0;232;228;38,75
628;"Andorra";"Malta";2006;"J";0;1;0;1;7;232;274;38,75
629;"Andorra";"Malta";2005;"J";0;192;0;192;7;232;274;38,75
630;"Andorra";"Malta";2004;"J";6;50;0;50;7;232;274;38,75
631;"Andorra";"Malta";2009;"J";1;31;0;31;7;232;274;38,75
632;"Andorra";"Moldova";2007;"J";4;109;0;109;4;232;348;40,25
633;"Andorra";"Moldova";2005;"J";0;148;0;148;4;232;348;40,25
634;"Andorra";"Moldova";2009;"J";0;69;0;69;4;232;348;40,25
635;"Andorra";"Moldova";2006;"J";0;22;0;22;4;232;348;40,25
636;"Andorra";"Norway";2009;"J";10;387;0;387;13;290;733;39,6
637;"Andorra";"Norway";2008;"J";1;182;0;182;13;290;733;39,6
638;"Andorra";"Norway";2005;"J";2;125;0;125;13;290;733;39,6
639;"Andorra";"Norway";2004;"J";0;3;0;3;13;290;733;39,6
640;"Andorra";"Norway";2006;"J";0;36;0;36;13;290;733;39,6
641;"Andorra";"Poland";2004;"J";0;27;0;27;0;116;41;39,5
642;"Andorra";"Poland";2008;"J";0;14;0;14;0;116;41;39,5
643;"Andorra";"Portugal";2008;"J";10;69;0;69;16;116;126;42,5
644;"Andorra";"Portugal";2009;"J";6;57;0;57;16;116;126;42,5
645;"Andorra";"Romania";2008;"J";0;45;0;45;20;348;517;40
646;"Andorra";"Romania";2004;"J";0;18;0;18;20;348;517;40
647;"Andorra";"Romania";2009;"J";0;40;0;40;20;348;517;40
648;"Andorra";"Romania";2007;"J";10;84;0;84;20;348;517;40
649;"Andorra";"Romania";2006;"J";3;172;0;172;20;348;517;40
650;"Andorra";"Romania";2005;"J";7;158;0;158;20;348;517;40
651;"Andorra";"Russia";2009;"J";0;91;0;91;14;348;942;40
652;"Andorra";"Russia";2006;"J";6;248;0;248;14;348;942;40
653;"Andorra";"Russia";2005;"J";0;57;0;57;14;348;942;40
654;"Andorra";"Russia";2008;"J";5;272;0;272;14;348;942;40
655;"Andorra";"Russia";2004;"J";0;67;0;67;14;348;942;40
656;"Andorra";"Russia";2007;"J";3;207;0;207;14;348;942;40
657;"Andorra";"Serbia";2007;"J";0;268;0;268;0;116;428;42,5
658;"Andorra";"Serbia";2008;"J";0;160;0;160;0;116;428;42,5
659;"Andorra";"Serbia and Montenegro";2004;"J";2;263;0;263;2;116;400;37,5
660;"Andorra";"Serbia and Montenegro";2005;"J";0;137;0;137;2;116;400;37,5
661;"Andorra";"Slovenia";2007;"J";0;66;0;66;0;58;66;42
662;"Andorra";"Spain";2004;"J";12;87;0;87;60;348;254;40
663;"Andorra";"Spain";2008;"J";12;55;0;55;60;348;254;40
664;"Andorra";"Spain";2009;"J";12;23;0;23;60;348;254;40
665;"Andorra";"Spain";2005;"J";12;28;0;28;60;348;254;40
666;"Andorra";"Spain";2007;"J";0;43;0;43;60;348;254;40
667;"Andorra";"Spain";2006;"J";12;18;0;18;60;348;254;40
668;"Andorra";"Sweden";2007;"J";2;51;0;51;17;348;501;40
669;"Andorra";"Sweden";2008;"J";0;47;0;47;17;348;501;40
670;"Andorra";"Sweden";2005;"J";0;30;0;30;17;348;501;40
671;"Andorra";"Sweden";2004;"J";5;170;0;170;17;348;501;40
672;"Andorra";"Sweden";2006;"J";8;170;0;170;17;348;501;40
673;"Andorra";"Sweden";2009;"J";2;33;0;33;17;348;501;40
674;"Andorra";"Switzerland";2006;"J";0;30;0;30;1;116;158;38,5
675;"Andorra";"Switzerland";2005;"J";1;128;0;128;1;116;158;38,5
676;"Andorra";"The Netherlands";2004;"J";0;11;0;11;0;58;11;36
677;"Andorra";"Turkey";2009;"J";0;177;0;177;3;348;856;40
678;"Andorra";"Turkey";2006;"J";0;91;0;91;3;348;856;40
679;"Andorra";"Turkey";2007;"J";0;163;0;163;3;348;856;40
680;"Andorra";"Turkey";2005;"J";0;92;0;92;3;348;856;40
681;"Andorra";"Turkey";2008;"J";0;138;0;138;3;348;856;40
